sector,t0,depth_ppm,duration_h,expected_snr,measured_snr,recovered,top_ranked,det_t0,det_depth_ppm,det_duration_h,n_events
41,2422.994918225826,50.0,2.0,0.5220381789064852,2.883888118292021,False,False,nan,nan,nan,0
41,2445.6100456771005,50.0,2.0,0.5220381789064852,1.3088581801010777,False,False,nan,nan,nan,0
49,2662.5530885735543,50.0,2.0,0.6004224025109185,3.0264965120655947,False,False,nan,nan,nan,0
54,2788.5030812750792,50.0,2.0,0.4847755699884517,0.48262955776848654,False,False,nan,nan,nan,0
52,2726.468039402479,50.0,2.0,0.5125032936143554,0.9738265619064055,False,False,nan,nan,nan,0
78,3451.7810701911317,50.0,2.0,0.17573155869412968,2.658939499632314,False,False,nan,nan,nan,0
25,2004.4281874597075,50.0,2.0,0.5644202651747041,2.1679055374776692,False,False,nan,nan,nan,0
25,2003.067060286957,50.0,2.0,0.5644202651747041,0.18401841309960854,False,False,nan,nan,nan,0
79,3465.059030354376,50.0,2.0,0.5254149695160537,1.667958216382665,False,False,nan,nan,nan,0
77,3400.354259035223,50.0,2.0,0.5602994737408604,1.6653559064575305,False,False,nan,nan,nan,0
16,1740.703071952479,50.0,2.0,0.5381385737793587,1.7465557841963555,False,False,nan,nan,nan,0
52,2741.3376608169665,50.0,2.0,0.5125032936143554,0.9829456782423537,False,False,nan,nan,nan,0
20,1853.7986342361176,50.0,2.0,0.4938096096147789,0.06433464084743479,False,False,nan,nan,nan,0
75,3346.632739415918,50.0,2.0,0.24758737412213952,-0.5166939300274251,False,False,nan,nan,nan,1
75,3349.0522025549976,50.0,2.0,0.24758737412213952,0.4882809117975418,False,False,nan,nan,nan,1
79,3467.91183715287,50.0,2.0,0.5254149695160537,2.398056922515776,False,False,nan,nan,nan,0
56,2830.051297786979,50.0,2.0,0.565180640843859,1.7935375708804022,False,False,nan,nan,nan,0
53,2765.532263115827,50.0,2.0,0.37364092118528164,2.0348994299418943,False,False,nan,nan,nan,0
14,1701.8354701262776,50.0,2.0,0.4300259545615046,2.5782674538226464,False,False,nan,nan,nan,0
